"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"manual_coarse_grained"	"space_selection"	"qumcrae_label"	"word"	"lemma"	"wiki_frequency"	"word_in_wn?"	"word_noun_in_wn?"	"word_noun_spacy?"	"n_navigli_clusters"	"n_onto_senses_n_v"	"n_wn_senses"	"min_wn_sim_wup"	"av_sim_wup"	"polysemy_type"	"mipvu"	"wn_abs_conc"	"filter"	"conc"	"fam"	"aoa"
"neg"	"is_red"	"cslb"	"not_certain"	0.2105875284	-0	"True"	-0	"tongue"	"tongue"	22392	"True"	"True"	"True"	5	0	10	0.1052631579	0.2273338949	"poly"	"non-met"	"abs-conc"	"True"	634	531	
"neg"	"is_black"	"mcrae"	"not_certain"	0.216725449	-0	"True"	"neg-is_black-some"	"bra"	"bra"	3176	"True"	"True"	"True"	0	0	1	1	1	"mon"	"non-met"	"conc"	"True"	629	575	
"neg"	"is_black"	"cslb"	"not_certain"	0.2171345988	-0	"True"	-0	"calf"	"calf"	5828	"True"	"True"	"True"	2	0	4	0.2	0.3166666667	"homonyms_also_same_pos"		"abs-conc"	"True"	592	511	
"neg"	"is_black"	"veale_simile"	"not_certain"	0.217280724	-0	"True"	-0	"coal"	"coal"	87631	"True"	"True"	"True"	2	3	5	0.1818181818	0.2544191919	"homonyms_only_different_pos"		"conc"	"True"	584	513	278
"neg"	"is_blue"	"veale_simile"	"not_certain"	0.2196949378	-0	"True"	-0	"lagoon"	"lagoon"	12591	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"neg"	"is_green is_blue"	"cslb"	"not_certain"	0.2200469287	-0	"True"	-0	"eye"	"eye"	95221	"True"	"True"	"True"	3	5	6	0.1176470588	0.2130882353	"homonyms_only_different_pos"	"met non-met"	"abs-conc"	"True"	634	611	167
"neg"	"is_black"	"cslb"	"not_certain"	0.221876071	-0	"True"	-0	"wand"	"wand"	2909	"True"	"True"	"True"	1	0	4	0.1111111111	0.3416666667	"mon"		"abs-conc"	"True"	570	381	272
"neg"	"is_green"	"cslb"	"not_certain"	0.2237690457	-0	"True"	-0	"moss"	"moss"	19891	"True"	"True"	"True"	0	0	1	1	1	"poly"		"conc"	"True"	575	436	
"neg"	"is_black"	"veale_simile"	"not_certain"	0.2260222237	-0	"True"	-0	"miner"	"miner"	7798	"True"	"True"	"True"	0	0	1	1	1	"poly"		"conc"	"True"	551	521	
"neg"	"is_green"	"cslb"	"not_certain"	0.2264067502	-0	"True"	-0	"jeep"	"jeep"	5546	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"	622	564	
"neg"	"is_black"	"cslb"	"not_certain"	0.2287349376	-0	"True"	-0	"wetsuit"	"wetsuit"	331	"False"	"False"	"True"	0	0	0	"None"				-0	"False"			
"neg"	"blue"	"conceptnet"	"not_certain"	0.2292724997	-0	"True"	-0	"dress"	"dress"	39768	"True"	"True"	"True"	6	12	21	0.1666666667	0.2528561796	"homonyms_only_different_pos"	"non-met"	"conc"	"True"	595	588	222
"neg"	"is_black"	"cslb"	"not_certain"	0.2293889898	-0	"True"	-0	"gown"	"gown"	4847	"True"	"True"	"True"	1	0	6	0.1176470588	0.5196543163	"poly"	"non-met"	"abs-conc"	"True"	586	515	
"pos"	"is_yellow"	"cslb"	"not_certain"	0.2309256661	-0	"True"	-0	"pyramid"	"pyramid"	17132	"True"	"True"	"True"	2	0	7	0.125	0.1925645342	"poly"	"met"	"abs-n"	"True"	615	386	397
"neg"	"is_green"	"cslb"	"not_certain"	0.2310479438	-0	"True"	-0	"hose"	"hose"	4659	"True"	"True"	"True"	2	0	4	0.5263157895	0.6175438596	"homonyms_also_same_pos"		"conc"	"True"	596	449	314
"neg"	"is_black"	"cslb"	"not_certain"	0.2310746553	-0	"True"	-0	"limousine"	"limousine"	2816	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"	624	505	
"neg"	"is_black"	"cslb veale_simile"	"not_certain"	0.2338951318	-0	"True"	-0	"panther"	"panther"	10500	"True"	"True"	"True"	1	0	3	0.8125	0.8514784946	"poly"		"conc"	"True"			
"neg"	"is_black"	"cslb"	"not_certain"	0.2341162279	-0	"True"	-0	"starling"	"starling"	2647	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"neg"	"red"	"conceptnet"	"not_certain"	0.2348528219	-0	"True"	-0	"clothing"	"clothing"	47373	"True"	"True"	"True"	0	0	4	0.2	0.2166666667	"mon"	"non-met"	"conc"	"True"	570	614	
"neg"	"is_red"	"mcrae"	"not_certain"	0.2351161342	-0	"True"	"neg-is_red-some"	"barn"	"barn"	22098	"True"	"True"	"True"	2	0	2	0.125	0.125	"poly"	"met"	"abs-conc"	"True"	614	466	289
"neg"	"is_black"	"cslb veale_simile"	"not_certain"	0.2355185616	-0	"True"	-0	"raven"	"raven"	11726	"True"	"True"	"True"	1	0	5	0.2222222222	0.2943121693	"poly"		"conc"	"True"			
"neg"	"black"	"conceptnet"	"not_certain"	0.2392291538	-0	"True"	-0	"couch"	"couch"	5000	"True"	"True"	"True"	1	0	4	0.4761904762	0.5793650794	"homonyms_only_different_pos"		"abs-conc"	"True"	578	521	
"neg"	"is_black"	"veale_simile"	"not_certain"	0.239840235	-0	"True"	-0	"crow"	"crow"	15515	"True"	"True"	"True"	4	3	9	0.0909090909	0.2197710328	"homonyms_also_same_pos"		"abs-conc-n"	"True"	590	490	308
"neg"	"black"	"conceptnet"	"not_certain"	0.240486977	-0	"True"	-0	"leopards"	"leopard"	3688	"True"	"True"	"True"	1	0	2	0.16	0.16	"mon"		"abs-conc"	"True"			
"neg"	"is_blue"	"veale_simile"	"not_certain"	0.2408314781	-0	"True"	-0	"iceberg"	"iceberg"	2181	"True"	"True"	"True"	1	0	2	0.25	0.25	"mon"		"conc"	"True"		406	
"pos"	"is_yellow is_black"	"cslb"	"not_certain"	0.2438055763	-0	"True"	-0	"taxi"	"taxi"	18419	"True"	"True"	"True"	2	0	3	0.25	0.25	"homonyms_only_different_pos"	"non-met"	"conc"	"True"			
"neg"	"is_black"	"cslb"	"not_certain"	0.2464285032	-0	"True"	-0	"tights"	"tight"	1030	"True"	"False"	"True"	5	0	16	"None"		"homonyms_only_different_pos"	"met non-met"	-0	"False"			
"neg"	"blue"	"conceptnet"	"not_certain"	0.2508723998	-0	"True"	-0	"diamond"	"diamond"	49117	"True"	"True"	"True"	3	0	6	0.1	0.2717131063	"poly"		"abs-conc"	"True"	610	512	339
"neg"	"is_red"	"cslb veale_simile"	"not_certain"	0.2517836309	-0	"True"	-0	"herring"	"herring"	7294	"True"	"True"	"True"	1	0	2	0.1904761905	0.1904761905	"poly"		"conc"	"True"	617	425	397
"neg"	"green blue"	"conceptnet"	"not_certain"	0.2537304819	-0	"True"	-0	"eyes"	"eye"	78628	"True"	"True"	"True"	3	5	6	0.1176470588	0.2130882353	"homonyms_only_different_pos"	"met non-met"	"abs-conc"	"True"			
"neg"	"is_green"	"cslb"	"not_certain"	0.2538048707	-0	"True"	-0	"fir"	"fir"	7722	"True"	"True"	"True"	1	0	2	0.1904761905	0.1904761905	"poly"		"abs-conc"	"True"	442	407	
"neg"	"blue"	"conceptnet"	"not_certain"	0.2552483827	-0	"True"	-0	"water"	"water"	586090	"True"	"True"	"True"	6	12	10	0.1818181818	0.34977749	"homonyms_only_different_pos"	"non-met"	"abs-conc"	"True"	616	641	153
"neg"	"is_red"	"cslb mcrae"	"not_certain"	0.2561696746	-0	"True"	"neg-is_red-most"	"brick"	"brick"	66010	"True"	"True"	"True"	2	0	2	0.5	0.5	"poly"	"non-met"	"conc"	"True"	610	529	261
"neg"	"is_black"	"cslb"	"not_certain"	0.2565771102	-0	"True"	-0	"rhino"	"rhino"	5858	"True"	"True"	"True"	0	0	1	1	1			"conc"	"True"			
"neg"	"is_blue"	"cslb veale_simile"	"not_certain"	0.2587649402	-0	"True"	-0	"dolphin"	"dolphin"	8641	"True"	"True"	"True"	2	0	2	0.5625	0.5625	"mon"	"non-met"	"conc"	"True"			
"pos"	"is_yellow"	"veale_simile"	"not_certain"	0.2591098772	-0	"True"	-0	"sun"	"sun"	141986	"True"	"True"	"True"	3	0	7	0.0952380952	0.2774699673	"homonyms_only_different_pos"	"met non-met"	"abs-conc-n"	"True"	617	635	181
"neg"	"green"	"conceptnet"	"not_certain"	0.2604356111	-0	"True"	-0	"jade"	"jade"	10914	"True"	"True"	"True"	3	0	7	0.08	0.1966293184	"homonyms_also_same_pos"		"abs-conc"	"True"	570	359	572
"neg"	"blue is_blue"	"conceptnet veale_simile"	"not_certain"	0.2612646696	-0	"True"	-0	"sky"	"sky"	68976	"True"	"True"	"True"	0	1	2	"None"		"homonyms_only_different_pos"	"non-met"	"conc"	"True"	542	607	
"pos"	"pos"	"manually_included"	"certain"	0.2615852268	-0	"True"	-0	"crane"	"crane"	17753	"True"	"True"	"True"	2	0	6	0.3636363636	0.4592889377	"homonyms_only_different_pos"	"non-met"	"conc-n"	"True"	606	428	350
"neg"	"is_black"	"cslb"	"not_certain"	0.2637372794	-0	"True"	-0	"stockings"	"stocking"	3531	"True"	"True"	"True"	1	0	9	0.1111111111	0.4488455988	"poly"	"non-met"	"abs-conc"	"True"			
"neg"	"is_black"	"mcrae"	"not_certain"	0.2652358493	-0	"True"	"neg-is_black-some"	"boots"	"boot"	14607	"True"	"True"	"True"	5	20	9	0.0869565217	0.2410615191	"homonyms_also_same_pos"	"met non-met"	"abs-conc"	"True"			
"neg"	"black"	"conceptnet"	"not_certain"	0.2668341826	-0	"True"	-0	"sand"	"sand"	51782	"True"	"True"	"True"	2	0	4	0.125	0.2046296296	"homonyms_only_different_pos"	"non-met"	"abs-n"	"True"	616	519	217
"neg"	"is_green is_blue"	"cslb veale_simile"	"not_certain"	0.2668365618	-0	"True"	-0	"kingfisher"	"kingfisher"	3016	"True"	"True"	"True"	0	0	1	1	1	"mon"	"non-met"	"conc"	"True"			
"neg"	"is_blue"	"veale_simile"	"not_certain"	0.2671550563	-0	"True"	-0	"lark"	"lark"	3703	"True"	"True"	"True"	2	0	5	0.0909090909	0.497039997	"homonyms_also_same_pos"	"met"	"abs-conc"	"True"	578	436	
"neg"	"is_red"	"veale_simile"	"not_certain"	0.2682976875	-0	"True"	-0	"flame"	"flame"	16929	"True"	"True"	"True"	2	4	4	0.1428571429	0.1865079365	"homonyms_only_different_pos"	"non-met"	"conc"	"True"	582	551	261
"neg"	"is_black"	"cslb mcrae"	"not_certain"	0.2700677473	-0	"True"	"neg-is_black-some"	"bear"	"bear"	69793	"True"	"True"	"True"	8	17	15	0.1818181818	0.3037520817	"homonyms_only_different_pos"	"met non-met"	"conc"	"True"	585	526	
"neg"	"blue"	"conceptnet"	"not_certain"	0.2713212315	-0	"True"	-0	"chameleons"	"chameleon"	793	"True"	"True"	"True"	1	0	3	0.380952381	0.4865800866	"poly"		"conc-n"	"True"			
"neg"	"is_black"	"veale_simile"	"not_certain"	0.272319712	-0	"True"	-0	"thundercloud"	"thundercloud"	101	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"neg"	"red"	"conceptnet"	"not_certain"	0.27265814	-0	"True"	-0	"yoyo"	"yoyo"	484	"False"	"False"	"True"	0	0	0	"None"		"mon"		-0	"False"			
"neg"	"is_black"	"cslb"	"not_certain"	0.2736988313	-0	"True"	-0	"lantern"	"lantern"	11966	"True"	"True"	"True"	0	0	1	1	1	"poly"		"conc"	"True"	630	441	
"neg"	"is_red"	"cslb"	"not_certain"	0.2739746371	-0	"True"	-0	"lips"	"lip"	9324	"True"	"True"	"True"	2	0	5	0.1111111111	0.201643324	"poly"	"non-met"	"abs-conc"	"True"			
"neg"	"black"	"conceptnet"	"not_certain"	0.2765370422	-0	"True"	-0	"cats"	"cat"	29328	"True"	"True"	"True"	3	3	10	0.08	0.3308159837	"poly"	"met non-met"	"abs-conc"	"True"			
"neg"	"green"	"conceptnet"	"not_certain"	0.2766842607	-0	"True"	-0	"lawn"	"lawn"	14438	"True"	"True"	"True"	0	4	1	1	1	"homonyms_also_same_pos"	"non-met"	"conc"	"True"	588	534	
"neg"	"is_black is_red"	"cslb"	"not_certain"	0.2773793742	-0	"True"	-0	"hair"	"hair"	67185	"True"	"True"	"True"	3	0	6	0.1428571429	0.3297985348	"poly"	"non-met"	"abs-conc"	"True"	583	575	
"neg"	"is_black"	"mcrae"	"not_certain"	0.2783497502	-0	"True"	"neg-is_black-some"	"buzzard"	"buzzard"	1878	"True"	"True"	"True"	2	0	2	0.8148148148	0.8148148148	"poly"		"conc"	"True"			
"neg"	"is_green"	"cslb"	"not_certain"	0.2792086673	-0	"True"	-0	"elm"	"elm"	10141	"True"	"True"	"True"	1	0	2	0.2105263158	0.2105263158	"poly"		"abs-conc"	"True"	579	456	367
"neg"	"is_red"	"cslb"	"not_certain"	0.2796929197	-0	"True"	-0	"jam"	"jam"	23933	"True"	"True"	"True"	6	4	11	0.1	0.1866547033	"homonyms_also_same_pos"	"non-met"	"abs-conc"	"True"	563	529	
"neg"	"black"	"conceptnet"	"not_certain"	0.2801699443	-0	"True"	-0	"ink"	"ink"	15096	"True"	"True"	"True"	2	5	5	0.1666666667	0.2708333333	"mon"		"abs"	"True"	608	542	
"neg"	"red is_red"	"conceptnet veale_simile"	"not_certain"	0.2821987604	-0	"True"	-0	"ruby"	"ruby"	16054	"True"	"True"	"False"	1	0	4	0.1052631579	0.1832358674	"poly"		"abs-conc"	"False"	594	445	397
"neg"	"is_black"	"veale_simile"	"not_certain"	0.2829442951	-0	"True"	-0	"bat"	"bat"	33122	"True"	"True"	"True"	4	15	10	0.1	0.3531565657	"homonyms_also_same_pos"		"abs-conc"	"True"	564	514	
"neg"	"is_blue"	"cslb"	"not_certain"	0.2834437061	-0	"True"	-0	"whale"	"whale"	15420	"True"	"True"	"True"	1	0	3	0.5217391304	0.5217391304	"poly"		"conc"	"True"	610	500	
"neg"	"is_red"	"veale_simile"	"not_certain"	0.2841894544	-0	"True"	-0	"rooster"	"rooster"	4014	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"		385	
"neg"	"is_black"	"cslb"	"not_certain"	0.2864812095	-0	"True"	-0	"millipede"	"millipede"	448	"True"	"True"	"True"	0	0	1	1	1	"mon"	"met"	"conc"	"True"			
"neg"	"blue"	"conceptnet"	"not_certain"	0.2870452754	-0	"True"	-0	"umbrellas"	"umbrella"	1330	"True"	"True"	"True"	3	0	4	0.0952380952	0.2354497354	"poly"	"non-met"	"abs-conc"	"True"			
"neg"	"is_black"	"cslb"	"not_certain"	0.2881938276	-0	"True"	-0	"pelican"	"pelican"	3522	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"pos"	"is_yellow"	"veale_simile"	"not_certain"	0.2885638837	-0	"True"	-0	"sunbeam"	"sunbeam"	1958	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"pos"	"pos"	"manually_included"	"certain"	0.2886311348	-0	"True"	-0	"paint"	"paint"	37795	"True"	"True"	"True"	4	13	7	0.2222222222	0.3088624339	"homonyms_only_different_pos"	"met non-met"	"abs-conc"	"True"	577	551	
"neg"	"is_black"	"mcrae"	"not_certain"	0.2898632701	-0	"True"	"neg-is_black-all"	"blackbird"	"blackbird"	2439	"True"	"True"	"True"	2	0	2	0.8571428571	0.8571428571	"mon"		"conc"	"True"			
"pos"	"is_yellow"	"cslb"	"not_certain"	0.2904040985	-0	"True"	-0	"cheetah"	"cheetah"	3208	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"			
"neg"	"red"	"conceptnet"	"not_certain"	0.2911924998	-0	"True"	-0	"balloons"	"balloon"	6121	"True"	"True"	"True"	4	4	4	0.1428571429	0.3345864662	"homonyms_only_different_pos"		"conc"	"True"			
"neg"	"is_green is_blue"	"cslb"	"not_certain"	0.2923045582	-0	"True"	-0	"peacock"	"peacock"	7844	"True"	"True"	"True"	1	0	2	0.5185185185	0.5185185185	"poly"		"conc"	"True"			
"pos"	"is_yellow"	"cslb cslb_crowd_pos"	"certain"	0.2933503484	-0	"True"	-0	"sandpaper"	"sandpaper"	482	"True"	"True"	"True"	0	0	2	"None"		"homonyms_only_different_pos"		"abs"	"True"			
"neg"	"is_black"	"cslb"	"not_certain"	0.2948360458	-0	"True"	-0	"penguin"	"penguin"	10664	"True"	"True"	"True"	0	0	1	1	1	"mon"		"conc"	"True"		360	
"neg"	"is_black"	"cslb"	"not_certain"	0.2954937677	-0	"True"	-0	"tiger"	"tiger"	39520	"True"	"True"	"True"	1	0	2	0.5217391304	0.5217391304	"poly"	"met"	"conc"	"True"	611	513	
"neg"	"green"	"conceptnet"	"not_certain"	0.2969975704	-0	"True"	-0	"glass"	"glass"	102855	"True"	"True"	"True"	5	7	12	0.0952380952	0.2823141634	"poly"	"non-met"	"abs-conc"	"True"	635	611	
"neg"	"is_black"	"veale_simile"	"not_certain"	0.2970136624	-0	"True"	-0	"oven"	"oven"	5535	"True"	"True"	"True"	0	0	1	1	1	"poly"	"non-met"	"conc"	"True"	593	577	236
"pos"	"red is_yellow is_red"	"cslb conceptnet veale_simile cslb_crowd_pos"	"certain"	0.2973023949	-0	"True"	-0	"rose"	"rise"	130468	"True"	"True"	"False"	10	16	27	0.125	0.2882828787	"homonyms_only_different_pos"	"met non-met"	"abs-conc"	"False"	608	556	
"neg"	"is_black"	"cslb"	"not_certain"	0.2976483362	-0	"True"	-0	"gorilla"	"gorilla"	5403	"True"	"True"	"True"	0	0	1	1	1	"poly"		"conc"	"True"	620	554	
"neg"	"is_green"	"cslb"	"not_certain"	0.2987635219	-0	"True"	-0	"leek"	"leek"	1874	"True"	"True"	"False"	1	0	2	0.2	0.2	"mon"		"conc"	"False"	621	431	389
"neg"	"green"	"conceptnet"	"not_certain"	0.3021494982	-0	"True"	-0	"emerald"	"emerald"	8164	"True"	"True"	"True"	2	0	3	0.1052631579	0.1832358674	"homonyms_only_different_pos"		"abs-conc"	"True"	613	457	
"neg"	"is_black"	"cslb"	"not_certain"	0.3027221135	-0	"True"	-0	"scorpion"	"scorpion"	5607	"True"	"True"	"True"	1	0	3	0.3333333333	0.4644945698	"mon"		"conc-n"	"True"	590	342	
"neg"	"red"	"conceptnet"	"not_certain"	0.3036778827	-0	"True"	-0	"rubies"	"ruby"	881	"True"	"True"	"True"	1	0	4	0.1052631579	0.1832358674	"poly"		"abs-conc"	"True"			
