label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
pos/neg,fruit,wn_hypernym,not_certain,0.1566939712,-,True,-,capitulum,capitulum,213,True,True,True,1,0,3,0.3333333333333333,0.4953703703703703,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.1613685818,-,True,-,chile,chile,46784,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,,,conc-n,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1696275308,-,True,-,pyrene,pyrene,300,True,True,True,1,0,2,0.17391304347826086,0.17391304347826086,,,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1782736706,-,True,-,cling,cling,1269,True,True,False,1,4,4,0.2857142857142857,0.33968253968253964,poly,,conc,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1860970513,-,True,-,jack,jack,145981,True,True,True,9,8,14,0.08695652173913043,0.34526130593339976,poly,non-met,abs-conc,True,552,472,414
pos/neg,fruit,wn_hypernym,not_certain,0.1864338443,-,True,-,hip,hip,71363,True,True,True,2,0,6,0.21052631578947367,0.3649577374809573,homonyms_also_same_pos,non-met,abs-conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.187465248,-,True,-,savoy,savoy,11776,True,True,False,1,0,2,0.2222222222222222,0.2222222222222222,mon,,conc-n,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1875333026,-,True,-,bosc,bosc,312,True,True,False,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,False,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.1880551929,-,True,-,romaine,romaine,849,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1920594262,-,True,-,spike,spike,16888,True,True,True,5,6,17,0.09523809523809523,0.31607134657482716,homonyms_also_same_pos,non-met,abs-conc,True,572,471,353
pos/neg,vegetable,wn_hypernym,not_certain,0.1926010372,-,True,-,swede,swede,1818,True,True,True,1,0,3,0.18181818181818182,0.32085561497326204,mon,non-met,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1928850961,-,True,-,blackheart,blackheart,345,True,True,True,0,0,2,0.08695652173913043,0.08695652173913043,,,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1938863759,-,True,-,anjou,anjou,3976,True,True,True,0,0,2,0.3157894736842105,0.3157894736842105,,,conc-n,True,,,
pos,is_sweet,cslb cslb_crowd_pos,certain,0.194281696,-,True,-,dates,date,84737,True,True,True,5,13,13,0.125,0.2938421958158799,homonyms_also_same_pos,non-met,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.1947970627,-,True,-,freestone,freestone,727,True,True,True,0,0,1,0.8181818181818182,0.8181818181818182,mon,,conc,True,,,
pos,pos,manually_included,certain,0.1992055253,-,True,-,desert,desert,61444,True,True,True,1,3,4,0.25,0.27777777777777773,homonyms_only_different_pos,non-met,abs,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2049241815,-,True,-,pyxis,pyxis,190,True,True,True,0,0,3,0.42105263157894735,0.5030959752321982,,,conc-n,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2054538226,-,True,-,bacca,bacca,134,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2057671083,-,True,-,clementine,clementine,1669,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2058471415,-,True,-,ear,ear,21668,True,True,False,2,0,5,0.1,0.21972222222222224,homonyms_also_same_pos,met non-met,abs-conc,False,640,560,
pos/neg,vegetable,wn_hypernym,not_certain,0.2095809449,-,True,-,flageolet,flageolet,137,True,True,True,2,0,2,0.17391304347826086,0.17391304347826086,mon,,conc,True,,,
pos,pos_met,manually_included,certain,0.2101281284,-,True,-,gift,gift,43021,True,True,True,3,7,5,0.26666666666666666,0.3104166666666667,poly,met non-met,abs,True,533,566,
pos/neg,vegetable,wn_hypernym,not_certain,0.2126930348,-,True,-,greens,green,15901,True,True,True,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2141529814,-,True,-,buckeye,buckeye,2381,True,True,True,1,0,3,0.34782608695652173,0.424744337787816,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2154176287,-,True,-,snap,snap,8361,True,True,False,8,10,26,0.09090909090909091,0.25907090230033303,homonyms_only_different_pos,met,abs-conc,False,420,526,
pos/neg,vegetable,wn_hypernym,not_certain,0.2155136248,-,True,-,julienne,julienne,278,True,True,False,1,0,3,0.35294117647058826,0.35294117647058826,,,conc,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2186197355,-,True,-,kernel,kernel,11996,True,True,True,2,0,3,0.1111111111111111,0.298845404108562,poly,,abs-conc,True,559,477,
pos/neg,vegetable,wn_hypernym,not_certain,0.2209191657,-,True,-,leek,leek,1874,True,True,False,1,0,2,0.2,0.2,mon,,conc,False,621,431,389
pos/neg,fruit,wn_hypernym,not_certain,0.222744372,-,True,-,barleycorn,barleycorn,200,True,True,True,1,0,2,0.2,0.2,mon,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2247918419,-,True,-,marrow,marrow,5359,True,True,True,4,0,5,0.1111111111111111,0.18637497263658254,poly,,abs-conc,True,,,
neg,is_sweet,cslb_crowd_neg,certain,0.2261503963,-,True,-,peeler,peeler,350,True,True,True,1,0,3,0.4444444444444444,0.515537209035661,homonyms_also_same_pos,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2279122299,-,True,-,iceberg,iceberg,2181,True,True,True,1,0,2,0.25,0.25,mon,,conc,True,,406,
pos/neg,vegetable,wn_hypernym,not_certain,0.2315440592,-,True,-,spud,spud,1041,True,True,True,4,0,4,0.14285714285714285,0.17669172932330826,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2369879339,-,True,-,chilly,chilly,1433,True,True,False,1,0,4,None,,poly,non-met,conc,False,379,536,
pos/neg,fruit,wn_hypernym,not_certain,0.237494691,-,True,-,pod,pod,8030,True,True,True,4,0,6,0.125,0.2989341350575318,homonyms_only_different_pos,,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2391604059,-,True,-,filbert,filbert,506,True,True,True,1,0,2,0.2962962962962963,0.2962962962962963,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2428048693,-,True,-,muscat,muscat,3191,True,True,True,1,0,4,0.18181818181818182,0.2706734006734007,,,abs-conc-n,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2435448794,-,True,-,green,green,292969,True,True,False,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,False,460,583,225
pos/neg,is_food,cslb,not_certain,0.2445447851,-,True,-,ham,ham,19578,True,True,True,3,0,5,0.23529411764705882,0.3689165409753645,homonyms_only_different_pos,non-met,conc-n,True,554,536,
pos/neg,fruit,wn_hypernym,not_certain,0.2478862439,-,True,-,goober,goober,197,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2514665901,-,True,-,veg,veg,408,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2521796646,-,True,-,morello,morello,1290,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,True,,,
pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.2532115117,-,True,-,sultana,sultana,1093,True,True,True,1,0,2,0.6923076923076923,0.6923076923076923,poly,non-met,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2605406464,-,True,-,kale,kale,2429,True,True,True,2,0,3,0.10526315789473684,0.13561681982734614,poly,,abs-conc,True,558,256,575
pos/neg,vegetable,wn_hypernym,not_certain,0.2623906779,-,True,-,cayenne,cayenne,1130,True,True,True,1,0,3,0.16666666666666666,0.21428571428571427,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2633367353,-,True,-,cob,cob,1485,True,True,True,2,0,4,0.26666666666666666,0.45904937973903487,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2647572151,-,True,-,chard,chard,1007,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,poly,,conc,True,,,
pos,pos_met,manually_included,certain,0.2649837122,-,True,-,baby,baby,75227,True,True,True,1,0,8,0.1,0.4753510495107133,homonyms_only_different_pos,non-met,abs-conc,True,589,597,
pos/neg,fruit,wn_hypernym,not_certain,0.2674834488,-,True,-,conker,conker,192,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.2690101706,-,True,-,tabasco,tabasco,1682,True,True,True,1,0,3,0.19047619047619047,0.2171152518978606,mon,,conc-n,True,,,
pos/neg,is_food,cslb,not_certain,0.2847542737,-,True,-,mussel,mussel,2046,True,True,True,1,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,True,618,396,414
pos/neg,fruit,wn_hypernym,not_certain,0.2851965842,-,True,-,chinquapin,chinquapin,227,True,True,True,1,0,3,0.32,0.5188888888888888,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2853991351,-,True,-,dewberry,dewberry,190,True,True,True,1,0,2,0.32,0.32,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2856333875,-,True,-,citron,citron,4790,True,True,True,1,0,2,0.3076923076923077,0.3076923076923077,poly,,conc,True,,,
pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.2882607039,-,True,-,satsuma,satsuma,1892,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2883146009,-,True,-,grain,grain,31164,True,True,True,5,0,15,0.09523809523809523,0.2527422972771176,poly,,abs-conc,True,,,
pos/neg,is_food,cslb,not_certain,0.2898748645,-,True,-,scallop,scallop,886,True,True,True,5,0,9,0.10526315789473684,0.19090161483253587,homonyms_only_different_pos,,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2903336603,-,True,-,hackberry,hackberry,416,True,True,True,1,0,2,0.34782608695652173,0.34782608695652173,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2928562756,-,True,-,pome,pome,389,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2933860969,-,True,-,seed,seed,50034,True,True,True,6,13,13,0.1111111111111111,0.24843995014273654,homonyms_only_different_pos,met,abs-conc,True,611,514,
pos/neg,vegetable,wn_hypernym,not_certain,0.2969959205,-,True,-,cress,cress,538,True,True,True,1,0,2,0.19047619047619047,0.19047619047619047,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.2995443813,-,True,-,huckleberry,huckleberry,1357,True,True,True,2,0,3,0.3333333333333333,0.5169082125603864,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3042128572,-,True,-,cocoanut,cocoanut,242,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3055557241,-,True,-,sprout,sprout,1681,True,True,False,2,0,4,0.16666666666666666,0.20098039215686275,homonyms_only_different_pos,non-met,conc,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3058870697,-,True,-,mandarin,mandarin,12350,True,True,True,4,0,6,0.08695652173913043,0.32079122532642507,poly,,abs-conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3070807493,-,True,-,parsnip,parsnip,299,True,True,True,2,0,3,0.21052631578947367,0.28460038986354774,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.309228465,-,True,-,wintergreen,wintergreen,520,True,True,True,2,0,3,0.3333333333333333,0.4747474747474747,mon,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.309664875,-,True,-,chips,chip,13806,True,True,True,7,19,14,0.08695652173913043,0.23007466891657508,homonyms_only_different_pos,non-met,abs-conc,True,,,
pos/neg,is_food,cslb,not_certain,0.3100349135,-,True,-,sardine,sardine,736,True,True,True,2,0,4,0.16,0.35117487904252614,poly,,abs-conc,True,606,446,353
pos/neg,fruit,wn_hypernym,not_certain,0.3132234717,-,True,-,ananas,ananas,130,True,True,True,0,0,2,0.125,0.125,,,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3133205571,-,True,-,acorn,acorn,3853,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,397,
pos/neg,vegetable fruit,wn_hypernym,not_certain,0.3160078512,-,True,-,pea,pea,9564,True,True,True,1,0,3,0.19047619047619047,0.24610075914423737,poly,non-met,conc,True,614,524,
pos/neg,vegetable,wn_hypernym,not_certain,0.316702917,-,True,-,sorrel,sorrel,844,True,True,True,3,0,6,0.16,0.4391045187748415,homonyms_only_different_pos,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3168991799,-,True,-,nutlet,nutlet,131,True,True,False,0,0,1,1.0,1.0,,,conc,False,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3188689334,-,True,-,squash,squash,9187,True,True,True,3,0,4,0.1,0.14444444444444443,homonyms_also_same_pos,non-met,abs-conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3196249618,-,True,-,kiwi,kiwi,2758,True,True,True,2,0,4,0.34782608695652173,0.47954008869340675,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3209371352,-,True,-,oilseed,oilseed,319,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3212840593,-,True,-,amaranth,amaranth,723,True,True,True,1,0,2,0.36363636363636365,0.36363636363636365,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3218677872,-,True,-,yam,yam,3415,True,True,True,2,0,4,0.2,0.34385964912280703,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.323082388,-,True,-,chipotle,chipotle,482,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,is_food,cslb,not_certain,0.324617125,-,True,-,oyster,oyster,7028,True,True,True,2,0,4,0.1111111111111111,0.1516569200779727,poly,non-met,abs-conc,True,573,453,
pos/neg,vegetable fruit,wn_hypernym,not_certain,0.3304406988,-,True,-,legume,legume,2581,True,True,True,1,0,3,0.21052631578947367,0.27123363965469227,poly,,conc,True,,258,
pos/neg,fruit,wn_hypernym,not_certain,0.3313123593,-,True,-,tamarindo,tamarindo,127,True,True,True,0,0,2,0.34782608695652173,0.34782608695652173,,,conc,True,,,
pos/neg,vegetable is_food,cslb wn_hypernym,not_certain,0.3338379259,-,True,-,gherkin,gherkin,167,True,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3349655441,-,True,-,watercress,watercress,518,True,True,True,1,0,3,0.17391304347826086,0.17391304347826086,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3386915544,-,True,-,calabash,calabash,508,True,True,True,1,0,5,0.36363636363636365,0.41645021645021646,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3395650343,-,True,-,crabapple,crabapple,312,True,True,True,0,0,3,0.3076923076923077,0.5146520146520147,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3403369985,-,True,-,cottonseed,cottonseed,333,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3458863968,-,True,-,granadilla,granadilla,122,True,True,False,1,0,4,0.34782608695652173,0.6284584980237153,,,conc,False,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3541996669,-,True,-,fig,fig,6235,True,True,True,2,0,4,0.1,0.17968154080854312,poly,non-met,abs-conc-n,True,,,
pos/neg,is_food,cslb,not_certain,0.3550950208,-,True,-,sandwich,sandwich,10687,True,True,True,1,3,3,0.18181818181818182,0.18181818181818182,homonyms_only_different_pos,non-met,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3551445162,-,True,-,soya,soya,854,True,True,True,0,0,2,0.19047619047619047,0.19047619047619047,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3553121974,-,True,-,linseed,linseed,707,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3560850958,-,True,-,rapeseed,rapeseed,469,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3561283823,-,True,-,flaxseed,flaxseed,143,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3587967068,-,True,-,taro,taro,2463,True,True,True,1,0,3,0.2,0.2740740740740741,mon,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3600801121,-,True,-,gumbo,gumbo,674,True,True,True,2,0,4,0.21052631578947367,0.28930885219584906,poly,,abs-conc,True,,,
pos/neg,is_food,cslb,not_certain,0.3620443063,-,True,-,bacon,bacon,12982,True,True,True,1,0,3,0.23529411764705882,0.3673202614379085,poly,,conc-n,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3624961479,-,True,-,achene,achene,540,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3655336646,-,True,-,medlar,medlar,179,True,True,True,1,0,4,0.3333333333333333,0.5075757575757576,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3657828462,-,True,-,rye,rye,7373,True,True,True,2,0,3,0.17391304347826086,0.2252437417654809,poly,,abs-conc,True,600,388,500
pos/neg,fruit,wn_hypernym,not_certain,0.3689101417,-,True,-,groundnut,groundnut,707,True,True,True,2,0,3,0.34782608695652173,0.4521739130434783,mon,,conc,True,,,
pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.3755470123,-,True,-,chestnut,chestnut,10842,True,True,False,3,0,7,0.07692307692307693,0.18630737721907928,homonyms_only_different_pos,non-met,abs-conc,False,600,523,
pos/neg,fruit,wn_hypernym,not_certain,0.3757528539,-,True,-,durian,durian,768,True,True,True,1,0,2,0.3333333333333333,0.3333333333333333,,,conc,True,,,
pos/neg,is_food,cslb,not_certain,0.3778178772,-,True,-,lobster,lobster,3817,True,True,True,1,0,2,0.2,0.2,poly,,conc,True,590,472,
pos/neg,fruit,wn_hypernym,not_certain,0.3784848197,-,True,-,honeydew,honeydew,650,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3790659893,-,True,-,broccoli,broccoli,1397,True,True,True,1,0,2,0.2,0.2,mon,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3794173832,-,True,-,sloe,sloe,174,True,True,False,1,0,3,0.2962962962962963,0.4454766918535034,mon,,conc,False,300,185,
pos/neg,fruit,wn_hypernym,not_certain,0.379878573,-,True,-,cumin,cumin,644,True,True,True,1,0,2,0.36363636363636365,0.36363636363636365,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3833434394,-,True,-,fries,fry,3343,True,True,True,2,4,6,0.2,0.40757575757575754,homonyms_only_different_pos,non-met,conc-n,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.383747333,-,True,-,rutabaga,rutabaga,144,True,True,True,1,0,2,0.18181818181818182,0.18181818181818182,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3841795447,-,True,-,bilberry,bilberry,308,True,True,True,1,0,3,0.3333333333333333,0.5277777777777778,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3852049982,-,True,-,gourd,gourd,1609,True,True,True,1,0,3,0.4,0.4000000000000001,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3854410317,-,True,-,drupe,drupe,641,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos,is_sweet sweet fruit,cslb wn_hypernym conceptnet,not_certain,0.3861599151,-,True,-,orange,orange,85579,True,True,False,2,0,6,0.09090909090909091,0.21267781238369476,homonyms_only_different_pos,non-met,abs-conc-n,False,601,567,203
pos/neg,fruit,wn_hypernym,not_certain,0.3861972871,-,True,-,mulberry,mulberry,3276,True,True,True,1,0,2,0.32,0.32,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.386234621,-,True,-,cauliflower,cauliflower,801,True,True,True,1,0,2,0.2,0.2,poly,,conc,True,642,462,
pos/neg,vegetable,wn_hypernym,not_certain,0.386925054,-,True,-,veggie,veggie,347,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3872628982,-,True,-,butternut,butternut,434,True,True,True,1,0,2,0.2962962962962963,0.2962962962962963,,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3874179938,-,True,-,damson,damson,194,True,True,True,0,0,1,0.8333333333333334,0.8333333333333334,poly,,conc,True,,,
pos/neg,vegetable,wn_hypernym,not_certain,0.3891493163,-,True,-,aubergine,aubergine,218,True,True,True,2,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,True,,,
pos/neg,is_food,cslb,not_certain,0.3906504393,-,True,-,crab,crab,8586,True,True,True,3,0,11,0.09090909090909091,0.30423533066778,homonyms_also_same_pos,,abs-conc-n,True,626,433,292
pos/neg,fruit,wn_hypernym,not_certain,0.3911217949,-,True,-,gooseberry,gooseberry,630,True,True,True,2,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,True,,,
pos/neg,fruit,wn_hypernym,not_certain,0.3925386131,-,True,-,berry,berry,20292,True,True,True,1,0,4,0.3333333333333333,0.5127674258109041,poly,non-met,conc-n,True,573,470,289
