_unit_id,_id,_worker_id,_started_at,_created_at,description,relation,concept,property,answer
e4e8d0ee-3547-4f2c-bcdc-83111f606a3d,176550,5d6aeb25a6a4220015010bd6,2010-01-01 10:20:55,2010-01-01 09:36:33,I know that (a/an) tropicbird can fly/be used for flying as most or all other things similar to (a/an) tropicbird fly. ,implied_category,tropicbird,fly,true
0d787564-7ec4-47f1-8f48-a32d5be0f9b1,176553,5d6aeb25a6a4220015010bd6,2010-01-01 10:10:19,2010-01-01 09:36:37,``Hot'' is one for the first things which come to mind when I hear ``juice' because hot is one of the typical temperatures of (a/an) juice'.,typical_of_concept,juice,hot,false
40e8e453-ad83-49b3-a6ba-f505b4d3ab81,176556,5d6aeb25a6a4220015010bd6,2010-01-01 09:59:27,2010-01-01 09:36:41,``Juice'' is one of the first things which come to mind when I hear ``hot' because (a/an) juice is a typical example of things which are hot'. ,typical_of_property,juice,hot,false
b5333179-5f7b-49c4-83e1-9b53b2390f76,176558,5d6aeb25a6a4220015010bd6,2010-01-01 10:40:32,2010-01-01 09:36:47,"I could say (a/an) tropicbird flies/is used for flying, but I would most certainly not mean it literally.",creative,tropicbird,fly,false
e5bbec10-458d-4653-89af-77a3608fc6d5,176559,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:31,2010-01-01 09:36:48,"I think (a/an) cupboard can be square, but this is rare or uncommon.",rare,cupboard,square,false
4762b15c-b441-47c6-a1b0-c0d48f066d74,176564,5d6aeb25a6a4220015010bd6,2010-01-01 10:13:28,2010-01-01 09:36:58,``Cupboard'' is one of the first things which come to mind when I hear ``square' because (a/an) cupboard is a typical example of things which are square'. ,typical_of_property,cupboard,square,false
check4,176567,5d6aeb25a6a4220015010bd6,2010-01-01 09:35:16,2010-01-01 09:37:02,I am answering questions at random. ,_check,_check4,_check4,false
d0a182cf-90de-4e83-b197-0fab2f10f379,176569,5d6aeb25a6a4220015010bd6,2010-01-01 10:30:50,2010-01-01 09:37:07,I know that (a/an) chair is made_of_wood as most or all other things similar to (a/an) chair are made_of_wood. ,implied_category,chair,made_of_wood,true
7a04ece6-5b85-4e5c-9f43-697e311c4d2c,176572,5d6aeb25a6a4220015010bd6,2010-01-01 10:09:35,2010-01-01 09:37:14,"Usually, (a/an) juice is not hot, but there could be a highly unusual situation in which (a/an) juice is hot.",unusual,juice,hot,true
0b8253a2-0521-42e8-9531-945b2f4092c1,176575,589cc7bd8bf22a00015b7b30,2010-01-01 09:43:10,2010-01-01 09:37:20,``Giraffe'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) giraffe is a typical example of things which lay_eggs/are used for laying eggs'. ,typical_of_property,giraffe,lay_eggs,false
5dfa5a2c-c054-4ecc-abfa-503302c53bfc,176576,5d6aeb25a6a4220015010bd6,2010-01-01 10:17:58,2010-01-01 09:37:21,You can find (a/an) chair which is made_of_wood. Made_of_wood is one of many possible materials (a/an) chair is usually made of. The range of materials is almost unlimited. ,variability_open,chair,made_of_wood,false
03aec8f6-00a5-451f-b0dd-4457075ea7b2,176578,5d6aeb25a6a4220015010bd6,2010-01-01 10:11:45,2010-01-01 09:37:25,"I think (a/an) geranium can be yellow, but this is rare or uncommon.",rare,geranium,yellow,true
b541a06d-82a3-445d-a838-d5888f2f0463,176580,5d6aeb25a6a4220015010bd6,2010-01-01 09:55:23,2010-01-01 09:37:29,"I could say (a/an) cupboard is square, but I would most certainly not mean it literally.",creative,cupboard,square,false
b1879dad-a6a9-49d4-8248-041bc27c0cf4,176588,5d6aeb25a6a4220015010bd6,2010-01-01 10:24:32,2010-01-01 09:37:48,I know that (a/an) viscacha is black as most or all other things similar to (a/an) viscacha are black. ,implied_category,viscacha,black,false
e1916e2b-85a1-47df-83e9-02d27e240cef,176601,589cc7bd8bf22a00015b7b30,2010-01-01 10:17:46,2010-01-01 09:38:40,"I think (a/an) allspice can be sweet, but this is rare or uncommon.",rare,allspice,sweet,false
c94718ae-4c83-431b-9cea-901c7649f48d,176603,5d6aeb25a6a4220015010bd6,2010-01-01 10:10:50,2010-01-01 09:38:45,I know that (a/an) allspice is sweet as most or all other things similar to (a/an) allspice are sweet. ,implied_category,allspice,sweet,false
17096d2b-2925-4d42-b021-45d185d72bc2,176605,589cc7bd8bf22a00015b7b30,2010-01-01 09:41:41,2010-01-01 09:38:47,You can find (a/an) allspice which is sweet. Sweet is one of many possible tastes (a/an) allspice usually has. The range of tastes is almost unlimited. ,variability_open,allspice,sweet,false
5b8f5cf9-3e0b-4854-8151-aa9d8300ab8c,176606,5d6aeb25a6a4220015010bd6,2010-01-01 10:31:41,2010-01-01 09:38:50,You can find (a/an) giraffe which can lay_eggs/be used for laying eggs. This distinguishes a certain type of giraffe from others. ,variability_limited,giraffe,lay_eggs,false
5b90bc32-efe3-4062-ab1b-4c6298f8d672,176607,5d6aeb25a6a4220015010bd6,2010-01-01 10:11:59,2010-01-01 09:38:57,All or most  tropicbird(s) can fly/be used for flying. This is not what they normally do or are used for. ,afforded_unusual,tropicbird,fly,false
a2d972a2-a8fa-4ff9-9e2b-eebf1f3e4bbe,176608,5d6aeb25a6a4220015010bd6,2010-01-01 09:46:18,2010-01-01 09:39:01,I think it is impossible for (a/an) giraffe to lay_eggs/be used for laying eggs.,impossible,giraffe,lay_eggs,true
f0785aa0-2068-441d-a4aa-c8b13024586b,176609,5d6aeb25a6a4220015010bd6,2010-01-01 10:13:30,2010-01-01 09:39:05,I think it is impossible for (a/an) juice to be hot.,impossible,juice,hot,false
6ec6e590-c9cf-42ea-ac00-b785ff00392b,176611,5d6aeb25a6a4220015010bd6,2010-01-01 10:09:56,2010-01-01 09:39:09,"I think there is a giraffe  which can lay_eggs/be used for laying eggs, but this is rare or uncommon.",rare,giraffe,lay_eggs,false
c117466c-d19c-42e0-a585-9261f914404e,176612,5d6aeb25a6a4220015010bd6,2010-01-01 10:00:41,2010-01-01 09:39:13,I think it is impossible for (a/an) allspice to be sweet.,impossible,allspice,sweet,false
7b4c6cf9-c346-4f51-990d-71839103421d,176614,589cc7bd8bf22a00015b7b30,2010-01-01 10:27:29,2010-01-01 09:39:20,``Tropicbird'' is one of the first things which come to mind when I hear ``fly' because (a/an) tropicbird is a typical example of things which fly/are used for flying'. ,typical_of_property,tropicbird,fly,true
dfe37002-dd69-4145-8b56-3bcef79e07da,176615,5d6aeb25a6a4220015010bd6,2010-01-01 10:13:45,2010-01-01 09:39:24,``Black'' is one for the first things which come to mind when I hear ``viscacha' because black is one of the typical colors of (a/an) viscacha'.,typical_of_concept,viscacha,black,false
8860bff6-4183-4ef4-91cc-bc12e08b516d,176619,5d6aeb25a6a4220015010bd6,2010-01-01 10:09:34,2010-01-01 09:39:32,I know that being made_of_wood is necessary for many things (a/an) chair does or is used for. ,affording_activity,chair,made_of_wood,false
6f90a49c-ff12-4381-aa37-ac0096003aba,176621,5d6aeb25a6a4220015010bd6,2010-01-01 09:37:25,2010-01-01 09:39:37,I know that being hot is necessary for many things (a/an) juice does or is used for. ,affording_activity,juice,hot,false
c5a6fc54-843e-4ae0-a63b-da964de5cdad,176624,5d6aeb25a6a4220015010bd6,2010-01-01 10:32:35,2010-01-01 09:39:42,"I could say (a/an) allspice is sweet, but I would most certainly not mean it literally.",creative,allspice,sweet,false
5a90d6a1-197d-4a16-ad50-b0113f594299,176626,589cc7bd8bf22a00015b7b30,2010-01-01 10:14:06,2010-01-01 09:39:45,You can find (a/an) chair which is made_of_wood. Made_of_wood is one of a few possible materials (a/an) chair is usually made of. There is only a limited range of possible materials.,variability_limited,chair,made_of_wood,true
63872046-c5e5-4580-abfd-9baefd619461,176629,5d6aeb25a6a4220015010bd6,2010-01-01 09:44:17,2010-01-01 09:39:51,You can find (a/an) viscacha which is black. Black is one of a few possible colors (a/an) viscacha usually has. There is only a limited range of possible colors.,variability_limited,viscacha,black,true
45637489-e27d-41d5-b6d8-01e8271dba3e,176631,589cc7bd8bf22a00015b7b30,2010-01-01 10:16:21,2010-01-01 09:39:52,``Viscacha'' is one of the first things which come to mind when I hear ``black' because (a/an) viscacha is a typical example of things which are black'. ,typical_of_property,viscacha,black,false
045d7aba-4a09-4e8d-8c9b-285f93584e9a,176632,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:22,2010-01-01 09:39:57,"Usually, (a/an) allspice is not sweet, but there could be a highly unusual situation in which (a/an) allspice is sweet.",unusual,allspice,sweet,false
fd3c7c36-6a8b-4f97-97f0-67c52316ef99,176633,5d6aeb25a6a4220015010bd6,2010-01-01 09:59:48,2010-01-01 09:40:01,I know that being sweet is necessary for many things (a/an) allspice does or is used for. ,affording_activity,allspice,sweet,false
5262b0da-39c7-4ef3-990f-fa95233c21f5,176634,589cc7bd8bf22a00015b7b30,2010-01-01 10:20:04,2010-01-01 09:40:02,"Usually, (a/an) tropicbird cannot fly/be used for flying, but there could be a highly unusual situation in which (a/an) tropicbird can fly.",unusual,tropicbird,fly,false
d22ede9d-6b77-43c3-a6fd-120fdcac777a,176635,5d6aeb25a6a4220015010bd6,2010-01-01 10:14:57,2010-01-01 09:40:05,"I could say (a/an) viscacha is black, but I would most certainly not mean it literally.",creative,viscacha,black,false
37858c86-6135-4297-9b3f-24a7286d26ac,176636,589cc7bd8bf22a00015b7b30,2010-01-01 10:13:56,2010-01-01 09:40:06,"I think there is a tropicbird  which can fly/be used for flying, but this is rare or uncommon.",rare,tropicbird,fly,false
c117466c-d19c-42e0-a585-9261f914404e,176637,589cc7bd8bf22a00015b7b30,2010-01-01 09:38:57,2010-01-01 09:40:09,I think it is impossible for (a/an) allspice to be sweet.,impossible,allspice,sweet,false
5975feae-675c-483b-89e1-6523a07931fc,176638,5d6aeb25a6a4220015010bd6,2010-01-01 10:31:26,2010-01-01 09:40:11,"Usually, (a/an) cupboard is not square, but there could be a highly unusual situation in which (a/an) cupboard is square.",unusual,cupboard,square,false
fd9ba8af-d3f8-4b60-9ddb-74bfce1c0fc7,176639,589cc7bd8bf22a00015b7b30,2010-01-01 10:13:14,2010-01-01 09:40:14,I know that (a/an) cupboard is square as most or all other things similar to (a/an) cupboard are square. ,implied_category,cupboard,square,true
57c0bc30-df8e-4018-bab2-4f63d33a502f,176640,5d6aeb25a6a4220015010bd6,2010-01-01 09:39:20,2010-01-01 09:40:15,``Lay_eggs'' is one for the first things which come to mind when I hear ``giraffe' because laying eggs is one of the typical activities of (a/an) giraffe'.,typical_of_concept,giraffe,lay_eggs,false
ccddf675-2a51-480e-b132-c6e1dac45303,176641,5d6aeb25a6a4220015010bd6,2010-01-01 10:20:49,2010-01-01 09:40:20,You can find (a/an) cupboard which is square. Square is one of many possible shapes (a/an) cupboard usually has. The range of shapes is almost unlimited. ,variability_open,cupboard,square,true
f0785aa0-2068-441d-a4aa-c8b13024586b,176642,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:12,2010-01-01 09:40:23,I think it is impossible for (a/an) juice to be hot.,impossible,juice,hot,false
d22ede9d-6b77-43c3-a6fd-120fdcac777a,176646,589cc7bd8bf22a00015b7b30,2010-01-01 09:55:52,2010-01-01 09:40:30,"I could say (a/an) viscacha is black, but I would most certainly not mean it literally.",creative,viscacha,black,false
514fbf7d-6344-4386-96c1-a4435bd3098c,176647,5d6aeb25a6a4220015010bd6,2010-01-01 10:26:21,2010-01-01 09:40:32,"Usually, (a/an) viscacha is not black, but there could be a highly unusual situation in which (a/an) viscacha is black.",unusual,viscacha,black,true
2a21b8a3-4b63-4854-bbce-405723f33fc6,176650,5d6aeb25a6a4220015010bd6,2010-01-01 10:08:40,2010-01-01 09:40:37,"I could say (a/an) juice is hot, but I would most certainly not mean it literally.",creative,juice,hot,false
514fbf7d-6344-4386-96c1-a4435bd3098c,176651,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:25,2010-01-01 09:40:37,"Usually, (a/an) viscacha is not black, but there could be a highly unusual situation in which (a/an) viscacha is black.",unusual,viscacha,black,true
03edbd5c-27bc-4255-8dc1-189e15a39609,176655,5d6aeb25a6a4220015010bd6,2010-01-01 09:42:06,2010-01-01 09:40:42,You can find (a/an) juice which is hot. (A/an) juice is usually either hot or not hot. It cannot be a bit more or less hot.,variability_limited,juice,hot,false
40e8e453-ad83-49b3-a6ba-f505b4d3ab81,176653,589cc7bd8bf22a00015b7b30,2010-01-01 10:30:24,2010-01-01 09:40:42,``Juice'' is one of the first things which come to mind when I hear ``hot' because (a/an) juice is a typical example of things which are hot'. ,typical_of_property,juice,hot,false
b5333179-5f7b-49c4-83e1-9b53b2390f76,176658,589cc7bd8bf22a00015b7b30,2010-01-01 10:11:33,2010-01-01 09:40:49,"I could say (a/an) tropicbird flies/is used for flying, but I would most certainly not mean it literally.",creative,tropicbird,fly,false
12ab0a1c-8781-495b-8403-d6c84f6df82e,176659,5d6aeb25a6a4220015010bd6,2010-01-01 09:43:17,2010-01-01 09:40:49,You can find (a/an) cupboard which is square. Square is one of a few possible shapes (a/an) cupboard usually has. There is only a limited range of possible shapes.,variability_limited,cupboard,square,false
eed95135-a66b-4acd-9b9c-6207385c7355,176661,589cc7bd8bf22a00015b7b30,2010-01-01 10:21:29,2010-01-01 09:40:54,I know that (a/an) juice is hot as most or all other things similar to (a/an) juice are hot. ,implied_category,juice,hot,false
cae84720-d6e9-41df-8488-683f291f4fc7,176663,5d6aeb25a6a4220015010bd6,2010-01-01 10:06:28,2010-01-01 09:40:58,I know that all or most giraffe(s) lay_eggs regularly or are used for laying eggs regularly. ,afforded_usual,giraffe,lay_eggs,false
check4,176664,589cc7bd8bf22a00015b7b30,2010-01-01 09:55:37,2010-01-01 09:41:00,I am answering questions at random. ,_check,_check4,_check4,false
0f586be9-0666-4501-a738-78a3e3864289,176665,5d6aeb25a6a4220015010bd6,2010-01-01 10:34:36,2010-01-01 09:41:02,I think it is impossible for (a/an) viscacha to be black.,impossible,viscacha,black,false
0d787564-7ec4-47f1-8f48-a32d5be0f9b1,176667,589cc7bd8bf22a00015b7b30,2010-01-01 10:13:09,2010-01-01 09:41:09,``Hot'' is one for the first things which come to mind when I hear ``juice' because hot is one of the typical temperatures of (a/an) juice'.,typical_of_concept,juice,hot,false
d4fc3ec4-151d-4be6-9a4d-70d900039a14,176669,5d6aeb25a6a4220015010bd6,2010-01-01 10:15:09,2010-01-01 09:41:14,``Square'' is one for the first things which come to mind when I hear ``cupboard' because square is one of the typical shapes of (a/an) cupboard'.,typical_of_concept,cupboard,square,true
6ec6e590-c9cf-42ea-ac00-b785ff00392b,176671,589cc7bd8bf22a00015b7b30,2010-01-01 09:35:32,2010-01-01 09:41:15,"I think there is a giraffe  which can lay_eggs/be used for laying eggs, but this is rare or uncommon.",rare,giraffe,lay_eggs,false
43e634bb-6d0e-4e37-9c99-889297371549,176673,5d6aeb25a6a4220015010bd6,2010-01-01 10:33:10,2010-01-01 09:41:19,I think it is impossible for (a/an) tropicbird to fly/be used for flying.,impossible,tropicbird,fly,false
e1916e2b-85a1-47df-83e9-02d27e240cef,176675,5d6aeb25a6a4220015010bd6,2010-01-01 10:12:06,2010-01-01 09:41:22,"I think (a/an) allspice can be sweet, but this is rare or uncommon.",rare,allspice,sweet,true
9de13bbc-c58d-4997-96fd-f909521ae755,176677,5d6aeb25a6a4220015010bd6,2010-01-01 09:40:02,2010-01-01 09:41:31,``Made_of_wood'' is one for the first things which come to mind when I hear ``chair' because made_of_wood is one of the typical materials of (a/an) chair'.,typical_of_concept,chair,made_of_wood,true
63872046-c5e5-4580-abfd-9baefd619461,176676,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:22,2010-01-01 09:41:31,You can find (a/an) viscacha which is black. Black is one of a few possible colors (a/an) viscacha usually has. There is only a limited range of possible colors.,variability_limited,viscacha,black,true
d0672835-5401-49bc-a9fc-3f8fbfddc000,176679,5d6aeb25a6a4220015010bd6,2010-01-01 10:08:05,2010-01-01 09:41:37,"Usually, (a/an) giraffe cannot lay_eggs/be used for laying eggs, but there could be a highly unusual situation in which (a/an) giraffe can lay_eggs.",unusual,giraffe,lay_eggs,false
5dfa5a2c-c054-4ecc-abfa-503302c53bfc,176680,589cc7bd8bf22a00015b7b30,2010-01-01 09:58:58,2010-01-01 09:41:38,You can find (a/an) chair which is made_of_wood. Made_of_wood is one of many possible materials (a/an) chair is usually made of. The range of materials is almost unlimited. ,variability_open,chair,made_of_wood,false
89926dc6-82b5-4872-83bd-3d73de535418,176682,5d6aeb25a6a4220015010bd6,2010-01-01 10:25:48,2010-01-01 09:41:41,"I could say (a/an) geranium is yellow, but I would most certainly not mean it literally.",creative,geranium,yellow,false
c94718ae-4c83-431b-9cea-901c7649f48d,176685,589cc7bd8bf22a00015b7b30,2010-01-01 10:09:58,2010-01-01 09:41:44,I know that (a/an) allspice is sweet as most or all other things similar to (a/an) allspice are sweet. ,implied_category,allspice,sweet,true
test1,176691,589cc7bd8bf22a00015b7b30,2010-01-01 10:14:48,2010-01-01 09:41:56,``Yellow'' is one for the first things which come to mind when I hear ``canary' because yellow is one of the typical colors of (a/an) canary'.,test_true,_test1,_test1,true
1df0627c-694f-40fa-954a-ca9ebf73c22d,176695,589cc7bd8bf22a00015b7b30,2010-01-01 09:44:06,2010-01-01 09:42:03,"I could say (a/an) giraffe lays eggs/is used for laying eggs, but I would most certainly not mean it literally.",creative,giraffe,lay_eggs,true
7b4c6cf9-c346-4f51-990d-71839103421d,176696,5d6aeb25a6a4220015010bd6,2010-01-01 10:32:26,2010-01-01 09:42:06,``Tropicbird'' is one of the first things which come to mind when I hear ``fly' because (a/an) tropicbird is a typical example of things which fly/are used for flying'. ,typical_of_property,tropicbird,fly,true
b35dd241-a105-46dc-a6f4-3d82b068647e,176699,5d6aeb25a6a4220015010bd6,2010-01-01 10:12:35,2010-01-01 09:42:10,``Fly'' is one for the first things which come to mind when I hear ``tropicbird' because flying is one of the typical movements of (a/an) tropicbird'.,typical_of_concept,tropicbird,fly,true
cae84720-d6e9-41df-8488-683f291f4fc7,176700,589cc7bd8bf22a00015b7b30,2010-01-01 09:40:06,2010-01-01 09:42:11,I know that all or most giraffe(s) lay_eggs regularly or are used for laying eggs regularly. ,afforded_usual,giraffe,lay_eggs,false
5a90d6a1-197d-4a16-ad50-b0113f594299,176704,5d6aeb25a6a4220015010bd6,2010-01-01 10:13:37,2010-01-01 09:42:16,You can find (a/an) chair which is made_of_wood. Made_of_wood is one of a few possible materials (a/an) chair is usually made of. There is only a limited range of possible materials.,variability_limited,chair,made_of_wood,true
ccddf675-2a51-480e-b132-c6e1dac45303,176705,589cc7bd8bf22a00015b7b30,2010-01-01 10:07:21,2010-01-01 09:42:19,You can find (a/an) cupboard which is square. Square is one of many possible shapes (a/an) cupboard usually has. The range of shapes is almost unlimited. ,variability_open,cupboard,square,false
045d7aba-4a09-4e8d-8c9b-285f93584e9a,176706,5d6aeb25a6a4220015010bd6,2010-01-01 10:00:44,2010-01-01 09:42:20,"Usually, (a/an) allspice is not sweet, but there could be a highly unusual situation in which (a/an) allspice is sweet.",unusual,allspice,sweet,true
d0672835-5401-49bc-a9fc-3f8fbfddc000,176709,589cc7bd8bf22a00015b7b30,2010-01-01 10:26:28,2010-01-01 09:42:24,"Usually, (a/an) giraffe cannot lay_eggs/be used for laying eggs, but there could be a highly unusual situation in which (a/an) giraffe can lay_eggs.",unusual,giraffe,lay_eggs,false
633556b3-901e-465b-a408-081142cd33f4,176708,5d6aeb25a6a4220015010bd6,2010-01-01 10:08:45,2010-01-01 09:42:24,I think it is impossible for (a/an) cupboard to be square.,impossible,cupboard,square,false
2e22d4b1-3c6e-4d93-94a9-cf40711cd1af,176710,589cc7bd8bf22a00015b7b30,2010-01-01 10:09:52,2010-01-01 09:42:29,"I think (a/an) juice can be hot, but this is rare or uncommon.",rare,juice,hot,true
fd9ba8af-d3f8-4b60-9ddb-74bfce1c0fc7,176711,5d6aeb25a6a4220015010bd6,2010-01-01 09:43:22,2010-01-01 09:42:30,I know that (a/an) cupboard is square as most or all other things similar to (a/an) cupboard are square. ,implied_category,cupboard,square,true
3e723ec6-850d-4ab1-8ecc-0183ceb3c300,176712,5d6aeb25a6a4220015010bd6,2010-01-01 10:30:57,2010-01-01 09:42:34,I know that being square is necessary for many things (a/an) cupboard does or is used for. ,affording_activity,cupboard,square,false
09a39c83-d70f-43b8-8127-571dadd8bf15,176713,5d6aeb25a6a4220015010bd6,2010-01-01 10:11:38,2010-01-01 09:42:40,I know that all or most tropicbird(s) fly regularly or are used for flying regularly. ,afforded_usual,tropicbird,fly,true
7b8b361b-851e-4655-b10e-30d5cc70a430,176715,5d6aeb25a6a4220015010bd6,2010-01-01 09:40:49,2010-01-01 09:42:48,``Sweet'' is one for the first things which come to mind when I hear ``allspice' because sweet is one of the typical tastes of (a/an) allspice'.,typical_of_concept,allspice,sweet,false
c00894eb-32d3-4576-b58c-edc8c42aec72,176718,5d6aeb25a6a4220015010bd6,2010-01-01 10:18:38,2010-01-01 09:42:56,"You can find (a/an) juice which is hot. (A/an) juice is usually either hot, a bit more or less hot or the opposite of hot.",variability_open,juice,hot,true
9b95d822-5f7c-49a6-be1b-c8fa64b060c4,176720,5d6aeb25a6a4220015010bd6,2010-01-01 10:09:45,2010-01-01 09:43:05,``Allspice'' is one of the first things which come to mind when I hear ``sweet' because (a/an) allspice is a typical example of things which are sweet'. ,typical_of_property,allspice,sweet,false
0b8253a2-0521-42e8-9531-945b2f4092c1,176721,5d6aeb25a6a4220015010bd6,2010-01-01 09:58:44,2010-01-01 09:43:08,``Giraffe'' is one of the first things which come to mind when I hear ``lay_eggs' because (a/an) giraffe is a typical example of things which lay_eggs/are used for laying eggs'. ,typical_of_property,giraffe,lay_eggs,false
89926dc6-82b5-4872-83bd-3d73de535418,176722,589cc7bd8bf22a00015b7b30,2010-01-01 10:33:44,2010-01-01 09:43:10,"I could say (a/an) geranium is yellow, but I would most certainly not mean it literally.",creative,geranium,yellow,false
1dcce156-8c81-4cf6-99b9-ce51cca4e689,176723,5d6aeb25a6a4220015010bd6,2010-01-01 10:18:31,2010-01-01 09:43:15,You can find (a/an) viscacha which is black. Black is one of many possible colors (a/an) viscacha usually has. The range of colors is almost unlimited. ,variability_open,viscacha,black,false
34a0ea5e-5c0f-4cb6-b3a1-3237dfbbf30c,176724,589cc7bd8bf22a00015b7b30,2010-01-01 10:14:41,2010-01-01 09:43:17,You can find (a/an) tropicbird which can fly/be used for flying. This distinguishes a certain type of tropicbird from others. ,variability_limited,tropicbird,fly,false
bfca34d4-4dac-466d-aafc-dd824d1b5888,176725,5d6aeb25a6a4220015010bd6,2010-01-01 09:36:47,2010-01-01 09:43:18,"I think (a/an) viscacha can be black, but this is rare or uncommon.",rare,viscacha,black,true
37858c86-6135-4297-9b3f-24a7286d26ac,176726,5d6aeb25a6a4220015010bd6,2010-01-01 10:32:33,2010-01-01 09:43:22,"I think there is a tropicbird  which can fly/be used for flying, but this is rare or uncommon.",rare,tropicbird,fly,false
4762b15c-b441-47c6-a1b0-c0d48f066d74,176727,589cc7bd8bf22a00015b7b30,2010-01-01 10:10:52,2010-01-01 09:43:23,``Cupboard'' is one of the first things which come to mind when I hear ``square' because (a/an) cupboard is a typical example of things which are square'. ,typical_of_property,cupboard,square,true
3aacd90f-bdfc-4246-bfb6-2ed7ed378164,176728,5d6aeb25a6a4220015010bd6,2010-01-01 09:45:17,2010-01-01 09:43:26,All or most  giraffe(s) can lay_eggs/be used for laying eggs. This is not what they normally do or are used for. ,afforded_unusual,giraffe,lay_eggs,false
5975feae-675c-483b-89e1-6523a07931fc,176729,589cc7bd8bf22a00015b7b30,2010-01-01 10:18:34,2010-01-01 09:43:26,"Usually, (a/an) cupboard is not square, but there could be a highly unusual situation in which (a/an) cupboard is square.",unusual,cupboard,square,false
059caa50-7dd0-48f4-85fe-4e70715bdc40,176730,589cc7bd8bf22a00015b7b30,2010-01-01 10:08:09,2010-01-01 09:43:30,I know that (a/an) giraffe can lay_eggs/be used for laying eggs as most or all other things similar to (a/an) giraffe lay_eggs. ,implied_category,giraffe,lay_eggs,false
d4fc3ec4-151d-4be6-9a4d-70d900039a14,176731,589cc7bd8bf22a00015b7b30,2010-01-01 09:59:44,2010-01-01 09:43:34,``Square'' is one for the first things which come to mind when I hear ``cupboard' because square is one of the typical shapes of (a/an) cupboard'.,typical_of_concept,cupboard,square,true
